SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,,SourceFlowCAS,SourceFlowCAS,Notes,TAH notes,
IDEA,2-(2-benzothiazolyloxy)-N-methylacetanilide,{F39FABC1-F369-4828-BD9A-26B49D1DC6A4},Emissions/ water/ unspecified,kg,=,,Mefenacet,,emission/water,kg,Edelen,Hottle,7/10/2020,,073250-68-7,73250687,CAS Match,,1
IDEA,benzophenone,{32739113-7B88-4A49-BD5D-0430ACBAAD41},Emissions/ air/ unspecified,kg,=,,Benzophenone,,emission/air,kg,Edelen,Hottle,7/10/2020,,000119-61-9,119619,CAS Match,,1
IDEA,benzophenone,{1C6E8382-177A-4AB6-8029-B55E937EA7B3},Emissions/ water/ unspecified,kg,=,,Benzophenone,,emission/water,kg,Edelen,Hottle,7/10/2020,,000119-61-9,119619,CAS Match,,1
IDEA,"1,2,4-benzenetricarboxylic 1,2-anhydride",{A0BBD40E-41C3-4507-88AF-D78193921C08},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000552-30-7,552307,Potential add to list,,0
IDEA,"1,2,4-benzenetricarboxylic 1,2-anhydride",{DF5C0A01-B922-4FDF-AD9B-B74AA61AFB1F},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000552-30-7,552307,Potential add to list,,0
IDEA,boron compounds,{B3E6EDDA-E796-4F01-B2CF-54BED11E7C98},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,casなし405,casなし405,Potential add to list,Could not find in FEDEFL,0
IDEA,polychlorinated biphenyls,{1D5A0FA8-1472-448A-82AE-18812A06EE35},Emissions/ water/ unspecified,kg,=,,Polychlorinated biphenyls,,emission/water,kg,Edelen,Hottle,7/10/2020,,001336-36-3,1336363,CAS Match,,1
IDEA,boron compounds,{7770F33A-33BF-4D82-908B-01719FF5A941},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,casなし405,casなし405,Potential add to list,Could not find in FEDEFL,0
IDEA,boron compounds,{C0F64DBA-0800-41DA-BE66-DC658B55D0A3},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,casなし405,casなし405,Potential add to list,Could not find in FEDEFL,0
IDEA,poly(oxyethylene)alkyl ether(alkyl C=12-15),{46FE75DB-2631-43E0-B890-F25E03DAE9D0},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,casなし407,casなし407,Unidentifiable group,,0
IDEA,poly(oxyethylene)alkyl ether(alkyl C=12-15),{01A14FC8-527E-41D9-A232-3DD320877AC7},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,casなし407,casなし407,Unidentifiable group,,0
IDEA,poly(oxyethylene)alkyl ether(alkyl C=12-15),{6506E9C9-1982-4D82-8296-52C37B8B01EC},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,casなし407,casなし407,Unidentifiable group,,0
IDEA,poly(oxyethylene)octylphenyl ether,{C7FC15E9-69E5-4EB6-BC82-7A733410382D},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,009036-19-5,9036195,Potential add to list,,0
IDEA,sodium poly(oxyethylene) dodecyl ether sulfate,{043F0773-4761-4C8E-AD13-F9C1ABB59E19},Emissions/ water/ unspecified,kg,=,,Sodium lauryl ether sulfate,,emission/water,kg,Edelen,Hottle,7/10/2020,,009004-82-4,9004824,CAS Match,,1
IDEA,poly(oxyethylene)octylphenyl ether,{7834A16B-9A87-4C67-B477-B08F2A7158C8},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,009036-19-5,9036195,Potential add to list,,0
IDEA,poly(oxyethylene)octylphenyl ether,{3BEC3611-B4BF-49A8-892E-68D5C871C632},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,009036-19-5,9036195,Potential add to list,,0
IDEA,poly(oxyethylene)nonylphenyl ether,{D219B078-7CC8-4000-A559-2E918F1AA0E6},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,009016-45-9,9016459,Potential add to list,,0
IDEA,formaldehyde,{0FB71438-0E87-4300-BC2C-CF66B1E8F637},Emissions/ water/ unspecified,kg,=,,Formaldehyde,,emission/water,kg,Edelen,Hottle,7/10/2020,,000050-00-0,50000,CAS Match,,1
IDEA,manganese and its compounds,{A4F61470-913B-4636-B928-99417FEF246B},Emissions/ ground/ unspecified,kg,=,,Manganese compounds,,emission/ground,kg,Edelen,,7/10/2020,,007439-96-5,7439965,CAS Match,"cas matches, we also have manganese compounds in our list",1
IDEA,phthalic anhydride,{FE6978B8-B801-40B3-A5EA-0E5C9735A170},Emissions/ ground/ unspecified,kg,=,,Phthalic anhydride,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000085-44-9,85449,CAS Match,,1
IDEA,phthalic anhydride,{74059B0B-A556-480E-BE5A-11C1366C8975},Emissions/ water/ unspecified,kg,=,,Phthalic anhydride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000085-44-9,85449,CAS Match,,1
IDEA,maleic anhydride,{25DB0DAC-3CA1-4FCE-A2A5-2F9159B0C60C},Emissions/ water/ unspecified,kg,=,,Maleic anhydride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-31-6,108316,CAS Match,,1
IDEA,methacrylic acid,{B91368EE-8A63-488E-9C17-F765504147C5},Emissions/ water/ unspecified,kg,=,,Methacrylic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000079-41-4,79414,CAS Match,,1
IDEA,poly(oxyethylene)nonylphenyl ether,{B2247C26-C591-4157-AD5F-7C035EDED650},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,009016-45-9,9016459,Potential add to list,,0
IDEA,poly(oxyethylene)nonylphenyl ether,{4671B27E-F55E-4E3E-B538-43B726C830B5},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,009016-45-9,9016459,Potential add to list,,0
IDEA,2-ethylhexyl methacrylate,{32D9DCC0-CA71-4D43-B35F-DDCA8285BA3D},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000688-84-6,688846,Potential add to list,,0
IDEA,2-ethylhexyl methacrylate,{2B0A75AB-BF9A-4499-96BC-1EA9B84C34DF},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000688-84-6,688846,Potential add to list,,0
IDEA,2-(dimethylamino)ethyl methacrylate,{848BEC80-BD3E-4458-941D-F1E4999F46A5},Emissions/ water/ unspecified,kg,=,,2-(Dimethylamino)ethyl methacrylate,,emission/water,kg,Edelen,Hottle,7/10/2020,,002867-47-2,2867472,CAS Match,,1
IDEA,2-(dimethylamino)ethyl methacrylate,{9EAC272A-2E96-487D-AF35-84E05266B4E7},Emissions/ air/ unspecified,kg,=,,2-(Dimethylamino)ethyl methacrylate,,emission/air,kg,Edelen,Hottle,7/10/2020,,002867-47-2,2867472,CAS Match,,1
IDEA,n-butyl methacrylate,{C3569D03-A4C9-4BFC-99B6-197E9D3FAB27},Emissions/ air/ unspecified,kg,=,,Butyl methacrylate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000097-88-1,97881,CAS Match,,1
IDEA,n-butyl methacrylate,{C9F0A2B2-BC52-4596-94C4-1AD36964E6F9},Emissions/ water/ unspecified,kg,=,,Butyl methacrylate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000097-88-1,97881,CAS Match,,1
IDEA,methyl methacrylate,{A14FDD87-5BE7-4B5E-B961-89945FCEB6F6},Emissions/ water/ unspecified,kg,=,,Methyl methacrylate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000080-62-6,80626,CAS Match,,1
IDEA,"2,3-epoxypropyl methacrylate",{D3D26D79-6531-4EE0-8D65-DCBAB2F7E72C},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000106-91-2,106912,Potential add to list,,0
IDEA,"2,3-epoxypropyl methacrylate",{54A005F9-9CC0-4058-8B07-F3ECB1F901D4},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000106-91-2,106912,Potential add to list,,0
IDEA,4-methylideneoxetan-2-one,{0F3C6DB0-DF3D-443F-B5D1-DEE466280FB9},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000674-82-8,674828,Potential add to list,,0
IDEA,4-methylideneoxetan-2-one,{8C4373CC-88FD-43CA-81EE-698E7D8209EB},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000674-82-8,674828,Potential add to list,,0
IDEA,"(Z)-2'-methylacetophenone 4,6-dimethyl-2-pyrimidinylhydrazone",{14EDFC78-F9A5-40E1-A191-8735AAE5FACC},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,089269-64-7,89269647,Potential add to list,,0
IDEA,methylamine,{00E529AC-3478-4179-8D5B-285DC881DA28},Emissions/ water/ unspecified,kg,=,,Methylamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000074-89-5,74895,CAS Match,,1
IDEA,methylamine,{52C59BE3-0C83-4DE7-A15E-D0CC2C2718D9},Emissions/ air/ unspecified,kg,=,,Methylamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000074-89-5,74895,CAS Match,,1
IDEA,methyl isothiocyanate,{55399841-6B6B-48C4-AFA2-4F5C11E321C9},Emissions/ ground/ unspecified,kg,=,,Methyl isothiocyanate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000556-61-6,556616,CAS Match,,1
IDEA,1-naphthyl N-methylcarbamate,{D407AB11-D047-4552-B72E-16BFE4ADC564},Emissions/ ground/ unspecified,kg,=,,Carbaryl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000063-25-2,63252,CAS Match,,1
IDEA,2-sec-butylphenyl N-methylcarbamate,{79CEF6AB-B53C-41BC-9349-3EDFE71D02EB},Emissions/ ground/ unspecified,kg,=,,"Phenol, 2-(1-methylpropyl)-, methylcarbamate",,emission/ground,kg,Edelen,Hottle,7/10/2020,,003766-81-2,3766812,CAS Match,,1
IDEA,2-sec-butylphenyl N-methylcarbamate,{85177FC7-9B58-49A6-BFCB-6D62139B44AF},Emissions/ water/ unspecified,kg,=,,"Phenol, 2-(1-methylpropyl)-, methylcarbamate",,emission/water,kg,Edelen,Hottle,7/10/2020,,003766-81-2,3766812,CAS Match,,1
IDEA,2-sec-butylphenyl N-methylcarbamate,{4CCE8A81-25EB-4FD8-BEC6-C3423C984C88},Emissions/ air/ unspecified,kg,=,,"Phenol, 2-(1-methylpropyl)-, methylcarbamate",,emission/air,kg,Edelen,Hottle,7/10/2020,,003766-81-2,3766812,CAS Match,,1
IDEA,"methyl 3-chloro-5-(4,6-dimethoxy-2-pyrimidinylcarbamoylsulfamoyl)-1-methylpyrazole-4-carboxylate",{16ABEF22-DE5B-44F8-8BC9-4668F9F8CE5E},Emissions/ ground/ unspecified,kg,=,,Halosulfuron-methyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,100784-20-1,100784201,CAS Match,,1
IDEA,"methyl (S)-7-chloro-2,3,4a,5-tetrahydro-2-[methoxycarbonyl(4-trifluoromethoxyphenyl)carbamoyl]indeno[1,2-e][1,3,4]oxadiazine-4a-carboxylate",{D6D5DB79-EA0A-4C71-8ED5-BB23ACDAB603},Emissions/ ground/ unspecified,kg,=,,Indoxacarb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,173584-44-6,173584446,CAS Match,,1
IDEA,methyl (E)-2-[2-[6-(2-cyanophenoxy)pyrimidin-4-yloxy]phenyl]-3-methoxyacrylate,{3CA00FE3-0AB7-4EE0-B5AD-DBFB529DC2E4},Emissions/ ground/ unspecified,kg,=,,Azoxystrobin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,131860-33-8,131860338,CAS Match,,1
IDEA,"3-methyl-1,5-di(2,4-xylyl)-1,3,5-triazapenta-1,4-diene",{4E5B2673-E476-4FFF-849C-94840C312C2A},Emissions/ ground/ unspecified,kg,=,,Amitraz,,emission/ground,kg,Edelen,Hottle,7/10/2020,,033089-61-1,33089611,CAS Match,,1
IDEA,N-methyldithiocarbamic acid,{CEE354B9-3E9F-4C47-B997-8F9A1E1A5768},Emissions/ ground/ unspecified,kg,=,,Metam,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000144-54-7,144547,CAS Match,,1
IDEA,"methyl-N',N'-dimethyl-N-[(methylcarbamoyl)oxy]-1-thiooxamimidate",{FAE3BAA0-9231-4D6A-90E8-D6A1F6E69439},Emissions/ ground/ unspecified,kg,=,,Oxamyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,023135-22-0,23135220,CAS Match,,1
IDEA,"(Z)-2'-methylacetophenone 4,6-dimethyl-2-pyrimidinylhydrazone",{5AA2D70C-7FC2-46C3-9B57-F1ACF6D8EB5D},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,089269-64-7,89269647,Potential add to list,,0
IDEA,"(Z)-2'-methylacetophenone 4,6-dimethyl-2-pyrimidinylhydrazone",{B1BE634C-D68E-40D7-BE46-7534D218596F},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,089269-64-7,89269647,Potential add to list,,0
IDEA,α-methylstyrene,{8D0E0092-FA24-48EA-AD0D-2532552D3502},Emissions/ water/ unspecified,kg,=,,.alpha.-Methylstyrene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000098-83-9,98839,CAS Match,,1
IDEA,α-methylstyrene,{C2FB7C60-BABB-4EF8-A45A-67A0659B70C4},Emissions/ air/ unspecified,kg,=,,.alpha.-Methylstyrene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000098-83-9,98839,CAS Match,,1
IDEA,methylnaphthalene,{B8C2FC98-729B-4DB8-9B52-DDA523755389},Emissions/ air/ unspecified,kg,=,,Methylnaphthalene,,emission/air,kg,Edelen,Hottle,7/10/2020,,001321-94-4,1321944,CAS Match,,1
IDEA,methylnaphthalene,{A170DAC4-4E60-419B-80E6-445BFA01F7A5},Emissions/ water/ unspecified,kg,=,,Methylnaphthalene,,emission/water,kg,Edelen,Hottle,7/10/2020,,001321-94-4,1321944,CAS Match,,1
IDEA,3-methylpyridine,{C74A704B-E6BE-4AAE-ACE7-7452FCC73FDE},Emissions/ water/ unspecified,kg,=,,3-Methylpyridine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-99-6,108996,CAS Match,,1
IDEA,3-methylpyridine,{AB17345A-9D03-4278-8A9F-69B2BC5A6BB9},Emissions/ air/ unspecified,kg,=,,3-Methylpyridine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000108-99-6,108996,CAS Match,,1
IDEA,1-methyl-1-phenylethyl hydroperoxide,{B8A16E72-9DB5-4BD9-9938-7B3B3D4E15EC},Emissions/ water/ unspecified,kg,=,,Cumene hydroperoxide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000080-15-9,80159,CAS Match,,1
IDEA,1-methyl-1-phenylethyl hydroperoxide,{22A4C4FF-2AC7-4978-A020-81436CD8E097},Emissions/ air/ unspecified,kg,=,,Cumene hydroperoxide,,emission/air,kg,Edelen,Hottle,7/10/2020,,000080-15-9,80159,CAS Match,,1
IDEA,2-methyl-N-[3-(1-methylethoxy)phenyl]benzamide,{0B98B8F2-D721-40EE-A80D-4005B186264F},Emissions/ ground/ unspecified,kg,=,,Mepronil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,055814-41-0,55814410,CAS Match,,1
IDEA,"methyl 2-(4,6-dimethoxy-2-pyrimizinyloxy)-6-[1-(methoxyimino)ethyl]benzoate",{C1906B9C-B20F-42CC-AF1F-4A82DC045695},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,136191-64-5,136191645,Potential add to list,,0
IDEA,S-methyl-N-(methylcarbamoyloxy)thioacetimidate,{CC9EA647-0597-4410-889A-0A2882646E50},Emissions/ ground/ unspecified,kg,=,,Methomyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,016752-77-5,16752775,CAS Match,,1
IDEA,S-methyl-N-(methylcarbamoyloxy)thioacetimidate,{FE3B8F20-5252-4B67-9D01-B22B74562598},Emissions/ air/ unspecified,kg,=,,Methomyl,,emission/air,kg,Edelen,Hottle,7/10/2020,,016752-77-5,16752775,CAS Match,,1
IDEA,methyl (E)-methoxyimino-[2-[[[[(E)-1-[3-(trifluoromethyl)phenyl]ethylidene]amino]oxy]methyl]phenyl]acetate,{8363F8C2-449A-4A07-AE46-60CAF3EA586B},Emissions/ ground/ unspecified,kg,=,,Trifloxystrobin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,141517-21-7,141517217,CAS Match,,1
IDEA,methyl (E)-methoxyimino-[2-[[[[(E)-1-[3-(trifluoromethyl)phenyl]ethylidene]amino]oxy]methyl]phenyl]acetate,{7E8CDE5D-F010-4D04-A71A-FFD453FA32AA},Emissions/ water/ unspecified,kg,=,,Trifloxystrobin,,emission/water,kg,Edelen,Hottle,7/10/2020,,141517-21-7,141517217,CAS Match,,1
IDEA,methyl (E)-methoxyimino[2-(o-tolyloxymethyl)phenyl]acetate,{FF77CED4-E80E-4089-8816-6340E04C9C97},Emissions/ ground/ unspecified,kg,=,,Kresoxim-methyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,143390-89-0,143390890,CAS Match,,1
IDEA,"methylenebis(4,1-cyclohexylene)diisocyanate",{01F713A4-66BC-4E30-B837-8D986E963748},Emissions/ water/ unspecified,kg,=,,"1,1-Methylene bis(4-isocyanatocyclohexane)",,emission/water,kg,Edelen,Hottle,7/10/2020,,005124-30-1,5124301,CAS Match,,1
IDEA,"methylenebis(4,1-cyclohexylene)diisocyanate",{36E7B8A3-4C61-4A8F-B0E9-4D7B58CE4BE4},Emissions/ air/ unspecified,kg,=,,"1,1-Methylene bis(4-isocyanatocyclohexane)",,emission/air,kg,Edelen,Hottle,7/10/2020,,005124-30-1,5124301,CAS Match,,1
IDEA,"methylenebis(4,1-phenylene) diisocyanate",{C2EA04BF-CBC8-4E67-A164-B583C36818B5},Emissions/ water/ unspecified,kg,=,,"4,4'-Methylenedi(phenyl isocyanate)",,emission/water,kg,Edelen,Hottle,7/10/2020,,000101-68-8,101688,CAS Match,,1
IDEA,"methylenebis(4,1-phenylene) diisocyanate",{514B2997-9F82-4589-B1DD-6B4D9069D5A4},Emissions/ air/ unspecified,kg,=,,"4,4'-Methylenedi(phenyl isocyanate)",,emission/air,kg,Edelen,Hottle,7/10/2020,,000101-68-8,101688,CAS Match,,1
IDEA,3-methoxycarbonylaminophenyl 3'-methylcarbanilate,{7498E3E5-FAED-48AA-9E37-C4B174DAF2CB},Emissions/ ground/ unspecified,kg,=,,Phenmedipham,,emission/ground,kg,Edelen,Hottle,7/10/2020,,013684-63-4,13684634,CAS Match,,1
IDEA,"methyl 2-(4,6-dimethoxy-2-pyrimizinyloxy)-6-[1-(methoxyimino)ethyl]benzoate",{F85277D3-55DD-474C-8FE7-F973AFC3A6E9},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,136191-64-5,136191645,Potential add to list,,0
IDEA,O-3-tert-butylphenyl N-(6-methoxy-2-pyridyl)-N-methylthiocarbamate,{402EE5D5-F186-4D5D-8809-88442F1CC969},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,088678-67-5,88678675,Potential add to list,,0
IDEA,O-3-tert-butylphenyl N-(6-methoxy-2-pyridyl)-N-methylthiocarbamate,{F88AD79C-0AC9-4217-B935-0EE8C592FFA4},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,088678-67-5,88678675,Potential add to list,,0
IDEA,2-mercaptobenzothiazole,{16FFFC85-537A-4BE7-9FBE-0909686EEEE2},Emissions/ air/ unspecified,kg,=,,2-Mercaptobenzothiazole,,emission/air,kg,Edelen,Hottle,7/10/2020,,000149-30-4,149304,CAS Match,,1
IDEA,molybdenum and its compounds,{8A5A4F25-88CF-4A02-BBF9-EF3E5705C04F},Emissions/ water/ unspecified,kg,=,,Molybdenum,,emission/water,kg,Edelen,Hottle,7/10/2020,,007439-98-7,7439987,CAS Match,,1
IDEA,molybdenum and its compounds,{E9F713CF-0BD8-48A5-BCC6-C2274A3DCE7B},Emissions/ air/ unspecified,kg,=,,Molybdenum,,emission/air,kg,Edelen,Hottle,7/10/2020,,007439-98-7,7439987,CAS Match,,1
IDEA,molybdenum and its compounds,{0E992539-797D-4CF9-A0F3-4E5F78377D2B},Emissions/ ground/ unspecified,kg,=,,Molybdenum,,emission/ground,kg,Edelen,Hottle,7/10/2020,,007439-98-7,7439987,CAS Match,,1
IDEA,O-3-tert-butylphenyl N-(6-methoxy-2-pyridyl)-N-methylthiocarbamate,{08B54A73-6146-404E-95E9-124994E4F578},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,088678-67-5,88678675,Potential add to list,,0
IDEA,morpholine,{96BE493E-EAD3-482E-8E2D-229387F79316},Emissions/ water/ unspecified,kg,=,,Morpholine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000110-91-8,110918,CAS Match,,1
IDEA,morpholine,{0E9D8D9D-F2CF-49F1-8B5F-C10856EE28E8},Emissions/ air/ unspecified,kg,=,,Morpholine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000110-91-8,110918,CAS Match,,1
IDEA,aluminium phosphide,{08927C21-B6DA-4605-BB17-63C3EF7C1504},Emissions/ ground/ unspecified,kg,=,,Aluminum phosphide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,020859-73-8,20859738,CAS Match,,1
IDEA,"dimethyl 2,2-dichlorovinyl phosphate",{55F447DB-542C-40CD-BF71-37A7648E5441},Emissions/ water/ unspecified,kg,=,,Dichlorvos,,emission/water,kg,Edelen,Hottle,7/10/2020,,000062-73-7,62737,CAS Match,,1
IDEA,tris(2-ethylhexyl) phosphate,{EA09C2CF-7EC5-4DE5-A4FE-4BAA23A199E6},Emissions/ air/ unspecified,kg,=,,Tris(2-ethylhexyl) phosphate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000078-42-2,78422,CAS Match,,1
IDEA,tritolyl phosphate,{9B878A22-1F92-44A9-B68D-5AF0AD3CD7FE},Emissions/ water/ unspecified,kg,=,,Tricresyl phosphate,,emission/water,kg,Edelen,Hottle,7/10/2020,,001330-78-5,1330785,CAS Match,,1
IDEA,tritolyl phosphate,{E1233BD0-B616-4618-8B9A-3C0F3B4E9C21},Emissions/ air/ unspecified,kg,=,,Tricresyl phosphate,,emission/air,kg,Edelen,Hottle,7/10/2020,,001330-78-5,1330785,CAS Match,,1
IDEA,triphenyl phosphate,{55970F25-BA4E-4047-91A9-54FEFC132EAC},Emissions/ water/ unspecified,kg,=,,Triphenyl phosphate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000115-86-6,115866,CAS Match,,1
IDEA,triphenyl phosphate,{B67E0CE1-38E7-4063-972F-4A2905F2EFAA},Emissions/ air/ unspecified,kg,=,,Triphenyl phosphate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000115-86-6,115866,CAS Match,,1
IDEA,tri-n-butyl phosphate,{F6AE605A-6F88-45E9-8101-EF50C85102DE},Emissions/ water/ unspecified,kg,=,,Tributyl phosphate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000126-73-8,126738,CAS Match,,1
IDEA,tri-n-butyl phosphate,{C84BF264-D3CE-457A-96D6-9EB23ADB0722},Emissions/ air/ unspecified,kg,=,,Tributyl phosphate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000126-73-8,126738,CAS Match,,1
IDEA,2-(morpholinodithio)benzothiazole,{B92E61BF-4C87-4B4A-A9AF-3680A0C0FE87},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000095-32-9,95329,Potential add to list,,0
IDEA,forest to deforestation areas,{791B7836-E2C4-42FE-A754-A33B6DF7E4FC},Resources/ land use/ Land transformation,m2,,,[unmapped],,,,,,,,,,"Not an EF, Transformation flow",,0
IDEA,"Radon (Rn-222)), urban air close to ground",{7964EB8A-C2A9-4665-805C-D77684DF13C3},Emissions/ air/ urban air close to ground,kBq,=,,Radon-222,,emission/air/troposphere/urban/ground-level,kBq,Edelen,Hottle,7/10/2020,,014859-67-7,14859677,CAS Match,,1
IDEA,"Polonium (Po-210), urban air close to ground",{7A490BA3-6532-42BA-ABF4-D75F36607FE3},Emissions/ air/ urban air close to ground,kBq,=,,Polonium-210,,emission/air/troposphere/urban/ground-level,kBq,Edelen,Hottle,7/10/2020,,013981-52-7,13981527,CAS Match,,1
IDEA,Noble gas,{ACB296AB-9DEB-4DC4-B1BD-29AE38528FFC},Emissions/ air/ urban high stacks,kBq,=,,"Noble gases, radioactive, unspecified",,emission/air/troposphere/urban/high,kBq,Hottle,Edelen,7/16/2020,,,,Unidentifiable group,"in other mappings we have this listed both as ""Noble gases, radioactive, unspecified"" and ""Radionuclides""",1
IDEA,Krypton (Kr-85),{89CD1E8F-0702-429C-BE40-EFF483ADC969},Emissions/ air/ urban high stacks,kBq,=,,Krypton-85,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,013983-27-2,13983272,CAS Match,,1
IDEA,Iodine (I-129),{56E4B2AD-7CCE-4C09-8EE0-DB9E975B8C07},Emissions/ air/ urban high stacks,kBq,=,,Iodine-129,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,015046-84-1,15046841,CAS Match,,1
IDEA,Iodine (I-131),{6990C915-389B-43C4-AE7E-2DE94DAFDFFD},Emissions/ air/ urban high stacks,kBq,=,,Iodine-133,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,014834-67-4,14834674,CAS Match,,1
IDEA,Tritium (H-3),{9418E5A7-FBB2-4B66-B517-AEE9F688CEEB},Emissions/ air/ urban high stacks,kBq,=,,Tritium,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,010028-17-8,10028178,CAS Match,,1
IDEA,uranium,{07B2B7FD-0721-4BA1-9A2A-149090C22C28},Emissions/ air/ urban high stacks,kBq,=,,Cesium-137,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,010045-97-3,10045973,CAS Match,,1
IDEA,Carbon (C-14),{84CE5D15-CF4F-4952-A653-C4C010C4817E},Emissions/ air/ urban high stacks,kBq,=,,Carbon-14,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,014762-75-5,14762755,CAS Match,,1
IDEA,Cesium (Cs-137),{5A3B2031-6E04-4408-AC24-710C650A8CFF},Emissions/ air/ urban high stacks,kBq,=,,Cesium-137,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,,,Manual Match,,1
IDEA,Radionuclide (alpha emitters),{F0FF0652-ECEE-4B93-B2F3-D62492199C5A},Emissions/ air/ urban high stacks,kBq,=,,Radionuclides,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,,,Manual Match,,1
IDEA,Radionuclide ( (beta - gamma emitters),{7E118AAD-6A36-4B29-898D-8CA446ABE7C4},Emissions/ air/ urban high stacks,kBq,=,,Radionuclides,,emission/air/troposphere/urban/high,kBq,Edelen,Hottle,7/10/2020,,,,Manual Match,,1
IDEA,Tritium (H-3),{099A9777-093A-4D9F-B414-217AC0596EEF},Emissions/ water/ sea water,kBq,=,,Tritium,,emission/water/saline water body/ocean,kBq,Edelen,Hottle,7/10/2020,,010028-17-8,10028178,CAS Match,,1
IDEA,uranium,{BD4A7EAF-5D14-4D21-A3DB-CF3DD5AAE25F},Emissions/ water/ sea water,kBq,=,0.000083,Uranium,,emission/water/saline water body/ocean,kg,Edelen,Hottle,7/10/2020,,,,Name Match,,1
IDEA,Strontium (Sr-90),{28126F7D-D4A9-430D-A957-18A4B1555599},Emissions/ water/ sea water,kBq,=,,Strontium-90,,emission/water/saline water body/ocean,kBq,Edelen,Hottle,7/10/2020,,010098-97-2,10098972,CAS Match,,1
